DATAFLOW,MEASURE: Measure,INDUSTRY: Industry,TSEST: Adjustment Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2013-04,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2013-05,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2013-06,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2013-07,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2013-08,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2013-09,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2013-10,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2013-11,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2013-12,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2014-01,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2014-02,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2014-03,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2014-04,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2014-05,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2014-06,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2014-07,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2014-08,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2014-09,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2014-10,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2014-11,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2014-12,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2015-01,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2015-02,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2015-03,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2015-04,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2015-05,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2015-06,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2015-07,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2015-08,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2015-09,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2015-10,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2015-11,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2015-12,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2016-01,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2016-02,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2016-03,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2016-04,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2016-05,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2016-06,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2016-07,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2016-08,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2016-09,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2016-10,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2016-11,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2016-12,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2017-01,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2017-02,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2017-03,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2017-04,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2017-05,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2017-06,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2017-07,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2017-08,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2017-09,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2017-10,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2017-11,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2017-12,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2018-01,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2018-02,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2018-03,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2018-04,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2018-05,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2018-06,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2018-07,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2018-08,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2018-09,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2018-10,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2018-11,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2018-12,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2019-01,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2019-02,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2019-03,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2019-04,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2019-05,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2019-06,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2019-07,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2019-08,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
